Country_name,Country_code_iso2,Country_code_iso3,Date,Tot_affected,Tot_dead,Tot_recov,Population,minTempC,maxTempC,Humidity,newlyAffected,newlyDead,newlyRecovered 
Malta,MT,MLT,3/7/2020,3,0,0,425384,13,14,72,3,0,0
Malta,MT,MLT,3/8/2020,3,0,0,425384,9,15,71,0,0,0
Malta,MT,MLT,3/9/2020,3,0,0,425384,13,15,71,0,0,0
Malta,MT,MLT,3/10/2020,5,0,0,425384,10,15,78,2,0,0
Malta,MT,MLT,3/11/2020,6,0,0,425384,13,15,67,1,0,0
Malta,MT,MLT,3/12/2020,6,0,0,425384,13,16,73,0,0,0
Malta,MT,MLT,3/13/2020,12,0,1,425384,14,17,78,6,0,1
Malta,MT,MLT,3/14/2020,18,0,1,425384,16,18,72,6,0,0
Malta,MT,MLT,3/15/2020,21,0,1,425384,15,16,84,3,0,0
Malta,MT,MLT,3/16/2020,30,0,2,425384,10,14,79,9,0,1
Malta,MT,MLT,3/17/2020,38,0,2,425384,13,15,73,8,0,0
Malta,MT,MLT,3/18/2020,38,0,2,425384,9,14,65,0,0,0
Malta,MT,MLT,3/19/2020,53,0,2,425384,13,15,71,15,0,0
Malta,MT,MLT,3/20/2020,64,0,2,425384,13,15,75,11,0,0
Malta,MT,MLT,3/21/2020,73,0,2,425384,13,16,77,9,0,0
Malta,MT,MLT,3/22/2020,90,0,2,425384,14,16,83,17,0,0
Malta,MT,MLT,3/23/2020,107,0,2,425384,13,15,80,17,0,0
Malta,MT,MLT,3/24/2020,110,0,2,425384,9,13,88,3,0,0
Malta,MT,MLT,3/25/2020,129,0,2,425384,14,16,85,19,0,0
Malta,MT,MLT,3/26/2020,134,0,2,425384,10,13,68,5,0,0
Malta,MT,MLT,3/27/2020,139,0,2,425384,13,16,64,5,0,0
Malta,MT,MLT,3/28/2020,149,0,2,425384,13,15,70,10,0,0
Malta,MT,MLT,3/29/2020,151,0,2,425384,13,15,73,2,0,0
Malta,MT,MLT,3/30/2020,156,0,2,425384,10,13,79,5,0,0
Malta,MT,MLT,3/31/2020,169,0,2,425384,13,16,76,13,0,0
Malta,MT,MLT,4/1/2020,188,0,2,425384,14,17,80,19,0,0
Malta,MT,MLT,4/2/2020,196,0,2,425384,null,null,null,8,0,0
Malta,MT,MLT,4/3/2020,202,0,2,425384,null,null,null,6,0,0
Malta,MT,MLT,4/4/2020,213,0,2,425384,null,null,null,11,0,0
Malta,MT,MLT,4/5/2020,227,0,5,425384,null,null,null,14,0,3
Malta,MT,MLT,4/6/2020,241,0,5,425384,null,null,null,14,0,0
Mauritania,MR,MRT,1/22/2020,0,0,0,3718678,19,28,35,0,0,0
Mauritania,MR,MRT,1/23/2020,0,0,0,3718678,19,29,34,0,0,0
Mauritania,MR,MRT,1/24/2020,0,0,0,3718678,22,30,31,0,0,0
Mauritania,MR,MRT,1/25/2020,0,0,0,3718678,23,30,30,0,0,0
Mauritania,MR,MRT,1/26/2020,0,0,0,3718678,23,29,35,0,0,0
Mauritania,MR,MRT,1/27/2020,0,0,0,3718678,22,31,31,0,0,0
Mauritania,MR,MRT,1/28/2020,0,0,0,3718678,21,32,27,0,0,0
Mauritania,MR,MRT,1/29/2020,0,0,0,3718678,23,33,21,0,0,0
Mauritania,MR,MRT,1/30/2020,0,0,0,3718678,23,32,23,0,0,0
Mauritania,MR,MRT,1/31/2020,0,0,0,3718678,21,30,23,0,0,0
Mauritania,MR,MRT,2/1/2020,0,0,0,3718678,19,30,22,0,0,0
Mauritania,MR,MRT,2/2/2020,0,0,0,3718678,21,32,22,0,0,0
Mauritania,MR,MRT,2/3/2020,0,0,0,3718678,22,33,22,0,0,0
Mauritania,MR,MRT,2/4/2020,0,0,0,3718678,22,31,22,0,0,0
Mauritania,MR,MRT,2/5/2020,0,0,0,3718678,21,30,20,0,0,0
Mauritania,MR,MRT,2/6/2020,0,0,0,3718678,20,30,23,0,0,0
Mauritania,MR,MRT,2/7/2020,0,0,0,3718678,21,31,22,0,0,0
Mauritania,MR,MRT,2/8/2020,0,0,0,3718678,21,31,22,0,0,0
Mauritania,MR,MRT,2/9/2020,0,0,0,3718678,21,30,24,0,0,0
Mauritania,MR,MRT,2/10/2020,0,0,0,3718678,20,30,23,0,0,0
Mauritania,MR,MRT,2/11/2020,0,0,0,3718678,20,30,25,0,0,0
Mauritania,MR,MRT,2/12/2020,0,0,0,3718678,21,32,26,0,0,0
Mauritania,MR,MRT,2/13/2020,0,0,0,3718678,22,32,27,0,0,0
Mauritania,MR,MRT,2/14/2020,0,0,0,3718678,22,32,29,0,0,0
Mauritania,MR,MRT,2/15/2020,0,0,0,3718678,23,31,25,0,0,0
Mauritania,MR,MRT,2/16/2020,0,0,0,3718678,23,31,30,0,0,0
Mauritania,MR,MRT,2/17/2020,0,0,0,3718678,25,32,23,0,0,0
Mauritania,MR,MRT,2/18/2020,0,0,0,3718678,25,33,23,0,0,0
Mauritania,MR,MRT,2/19/2020,0,0,0,3718678,23,33,27,0,0,0
Mauritania,MR,MRT,2/20/2020,0,0,0,3718678,21,31,35,0,0,0
Mauritania,MR,MRT,2/21/2020,0,0,0,3718678,20,26,52,0,0,0
Mauritania,MR,MRT,2/22/2020,0,0,0,3718678,19,26,59,0,0,0
Mauritania,MR,MRT,2/23/2020,0,0,0,3718678,19,27,57,0,0,0
Mauritania,MR,MRT,2/24/2020,0,0,0,3718678,22,32,41,0,0,0
Mauritania,MR,MRT,2/25/2020,0,0,0,3718678,25,33,19,0,0,0
Mauritania,MR,MRT,2/26/2020,0,0,0,3718678,25,32,19,0,0,0
Mauritania,MR,MRT,2/27/2020,0,0,0,3718678,22,32,20,0,0,0
Mauritania,MR,MRT,2/28/2020,0,0,0,3718678,22,32,24,0,0,0
Mauritania,MR,MRT,2/29/2020,0,0,0,3718678,20,32,31,0,0,0
Mauritania,MR,MRT,3/1/2020,0,0,0,3718678,21,32,23,0,0,0
Mauritania,MR,MRT,3/2/2020,0,0,0,3718678,22,33,21,0,0,0
Mauritania,MR,MRT,3/3/2020,0,0,0,3718678,22,33,21,0,0,0
Mauritania,MR,MRT,3/4/2020,0,0,0,3718678,22,34,25,0,0,0
Mauritania,MR,MRT,3/5/2020,0,0,0,3718678,23,35,25,0,0,0
Mauritania,MR,MRT,3/6/2020,0,0,0,3718678,22,36,29,0,0,0
Mauritania,MR,MRT,3/7/2020,0,0,0,3718678,23,33,30,0,0,0
Mauritania,MR,MRT,3/8/2020,0,0,0,3718678,23,31,29,0,0,0
Mauritania,MR,MRT,3/9/2020,0,0,0,3718678,22,33,40,0,0,0
Mauritania,MR,MRT,3/10/2020,0,0,0,3718678,22,33,29,0,0,0
Mauritania,MR,MRT,3/11/2020,0,0,0,3718678,22,34,26,0,0,0
Mauritania,MR,MRT,3/12/2020,0,0,0,3718678,22,33,27,0,0,0
Mauritania,MR,MRT,3/13/2020,0,0,0,3718678,22,30,30,0,0,0
Mauritania,MR,MRT,3/14/2020,1,0,0,3718678,18,25,56,1,0,0
Mauritania,MR,MRT,3/15/2020,1,0,0,3718678,19,29,55,0,0,0
Mauritania,MR,MRT,3/16/2020,1,0,0,3718678,18,28,49,0,0,0
Mauritania,MR,MRT,3/17/2020,1,0,0,3718678,19,28,48,0,0,0
Mauritania,MR,MRT,3/18/2020,1,0,0,3718678,19,27,47,0,0,0
Mauritania,MR,MRT,3/19/2020,2,0,0,3718678,17,27,47,1,0,0
Mauritania,MR,MRT,3/20/2020,2,0,0,3718678,18,29,47,0,0,0
Mauritania,MR,MRT,3/21/2020,2,0,0,3718678,19,29,40,0,0,0
Mauritania,MR,MRT,3/22/2020,2,0,0,3718678,18,26,50,0,0,0
Mauritania,MR,MRT,3/23/2020,2,0,0,3718678,15,23,65,0,0,0
Mauritania,MR,MRT,3/24/2020,2,0,0,3718678,16,24,63,0,0,0
Mauritania,MR,MRT,3/25/2020,2,0,0,3718678,15,26,57,0,0,0
Mauritania,MR,MRT,3/26/2020,3,0,0,3718678,18,25,56,1,0,0
Mauritania,MR,MRT,3/27/2020,3,0,0,3718678,17,24,58,0,0,0
Mauritania,MR,MRT,3/28/2020,5,0,0,3718678,16,27,58,2,0,0
Mauritania,MR,MRT,3/29/2020,5,0,2,3718678,18,29,51,0,0,2
Mauritania,MR,MRT,3/30/2020,5,1,2,3718678,20,29,44,0,1,0
Mauritania,MR,MRT,3/31/2020,6,1,2,3718678,22,31,42,1,0,0
Mauritania,MR,MRT,4/1/2020,6,1,2,3718678,23,31,46,0,0,0
Mauritania,MR,MRT,4/2/2020,6,1,2,3718678,null,null,null,0,0,0
Mauritania,MR,MRT,4/3/2020,6,1,2,3718678,null,null,null,0,0,0
Mauritania,MR,MRT,4/4/2020,6,1,2,3718678,null,null,null,0,0,0
Mauritania,MR,MRT,4/5/2020,6,1,2,3718678,null,null,null,0,0,0
Mauritania,MR,MRT,4/6/2020,6,1,2,3718678,null,null,null,0,0,0
Mauritius,MU,MUS,1/22/2020,0,0,0,1262879,20,26,90,0,0,0
Mauritius,MU,MUS,1/23/2020,0,0,0,1262879,25,28,85,0,0,0
Mauritius,MU,MUS,1/24/2020,0,0,0,1262879,26,27,88,0,0,0
Mauritius,MU,MUS,1/25/2020,0,0,0,1262879,25,27,84,0,0,0
Mauritius,MU,MUS,1/26/2020,0,0,0,1262879,24,28,78,0,0,0
Mauritius,MU,MUS,1/27/2020,0,0,0,1262879,22,26,76,0,0,0
Mauritius,MU,MUS,1/28/2020,0,0,0,1262879,21,26,70,0,0,0
Mauritius,MU,MUS,1/29/2020,0,0,0,1262879,23,28,68,0,0,0
Mauritius,MU,MUS,1/30/2020,0,0,0,1262879,23,28,72,0,0,0
Mauritius,MU,MUS,1/31/2020,0,0,0,1262879,23,28,79,0,0,0
Mauritius,MU,MUS,2/1/2020,0,0,0,1262879,24,28,78,0,0,0
Mauritius,MU,MUS,2/2/2020,0,0,0,1262879,25,28,77,0,0,0
Mauritius,MU,MUS,2/3/2020,0,0,0,1262879,25,28,79,0,0,0
Mauritius,MU,MUS,2/4/2020,0,0,0,1262879,25,28,77,0,0,0
Mauritius,MU,MUS,2/5/2020,0,0,0,1262879,24,29,76,0,0,0
Mauritius,MU,MUS,2/6/2020,0,0,0,1262879,24,28,77,0,0,0
Mauritius,MU,MUS,2/7/2020,0,0,0,1262879,24,29,75,0,0,0
Mauritius,MU,MUS,2/8/2020,0,0,0,1262879,23,29,74,0,0,0
Mauritius,MU,MUS,2/9/2020,0,0,0,1262879,23,29,73,0,0,0
Mauritius,MU,MUS,2/10/2020,0,0,0,1262879,23,28,77,0,0,0
Mauritius,MU,MUS,2/11/2020,0,0,0,1262879,25,29,80,0,0,0
Mauritius,MU,MUS,2/12/2020,0,0,0,1262879,25,29,78,0,0,0
Mauritius,MU,MUS,2/13/2020,0,0,0,1262879,24,29,79,0,0,0
Mauritius,MU,MUS,2/14/2020,0,0,0,1262879,25,30,79,0,0,0
Mauritius,MU,MUS,2/15/2020,0,0,0,1262879,25,29,79,0,0,0
Mauritius,MU,MUS,2/16/2020,0,0,0,1262879,24,28,75,0,0,0
Mauritius,MU,MUS,2/17/2020,0,0,0,1262879,23,29,75,0,0,0
Mauritius,MU,MUS,2/18/2020,0,0,0,1262879,24,28,77,0,0,0
Mauritius,MU,MUS,2/19/2020,0,0,0,1262879,24,29,74,0,0,0
Mauritius,MU,MUS,2/20/2020,0,0,0,1262879,24,28,75,0,0,0
Mauritius,MU,MUS,2/21/2020,0,0,0,1262879,23,28,72,0,0,0
Mauritius,MU,MUS,2/22/2020,0,0,0,1262879,23,31,69,0,0,0
Mauritius,MU,MUS,2/23/2020,0,0,0,1262879,24,29,78,0,0,0
Mauritius,MU,MUS,2/24/2020,0,0,0,1262879,25,29,73,0,0,0
Mauritius,MU,MUS,2/25/2020,0,0,0,1262879,25,29,75,0,0,0
Mauritius,MU,MUS,2/26/2020,0,0,0,1262879,24,27,84,0,0,0
Mauritius,MU,MUS,2/27/2020,0,0,0,1262879,21,26,89,0,0,0
Mauritius,MU,MUS,2/28/2020,0,0,0,1262879,24,27,89,0,0,0
Mauritius,MU,MUS,2/29/2020,0,0,0,1262879,25,28,85,0,0,0
Mauritius,MU,MUS,3/1/2020,0,0,0,1262879,25,29,80,0,0,0
Mauritius,MU,MUS,3/2/2020,0,0,0,1262879,24,28,88,0,0,0
Mauritius,MU,MUS,3/3/2020,0,0,0,1262879,26,30,83,0,0,0
Mauritius,MU,MUS,3/4/2020,0,0,0,1262879,26,30,83,0,0,0
Mauritius,MU,MUS,3/5/2020,0,0,0,1262879,26,29,84,0,0,0
Mauritius,MU,MUS,3/6/2020,0,0,0,1262879,26,30,82,0,0,0
Mauritius,MU,MUS,3/7/2020,0,0,0,1262879,21,27,88,0,0,0
Mauritius,MU,MUS,3/8/2020,0,0,0,1262879,24,29,82,0,0,0
Mauritius,MU,MUS,3/9/2020,0,0,0,1262879,24,27,83,0,0,0
Mauritius,MU,MUS,3/10/2020,0,0,0,1262879,24,26,86,0,0,0
Mauritius,MU,MUS,3/11/2020,0,0,0,1262879,24,28,88,0,0,0
Mauritius,MU,MUS,3/12/2020,0,0,0,1262879,24,29,85,0,0,0
Mauritius,MU,MUS,3/13/2020,0,0,0,1262879,25,29,86,0,0,0
Mauritius,MU,MUS,3/14/2020,0,0,0,1262879,25,28,86,0,0,0
Mauritius,MU,MUS,3/15/2020,0,0,0,1262879,24,29,79,0,0,0
Mauritius,MU,MUS,3/16/2020,0,0,0,1262879,23,27,78,0,0,0
Mauritius,MU,MUS,3/17/2020,0,0,0,1262879,22,28,79,0,0,0
Mauritius,MU,MUS,3/18/2020,3,0,0,1262879,24,28,82,3,0,0
Mauritius,MU,MUS,3/19/2020,3,0,0,1262879,23,29,75,0,0,0
Mauritius,MU,MUS,3/20/2020,12,0,0,1262879,23,27,72,9,0,0
Mauritius,MU,MUS,3/21/2020,14,1,0,1262879,22,27,68,2,1,0
Mauritius,MU,MUS,3/22/2020,28,2,0,1262879,22,27,79,14,1,0
Mauritius,MU,MUS,3/23/2020,36,2,0,1262879,25,28,83,8,0,0
Mauritius,MU,MUS,3/24/2020,42,2,0,1262879,25,27,86,6,0,0
Mauritius,MU,MUS,3/25/2020,48,2,0,1262879,24,28,84,6,0,0
Mauritius,MU,MUS,3/26/2020,81,2,0,1262879,24,28,79,33,0,0
Mauritius,MU,MUS,3/27/2020,94,2,0,1262879,24,28,81,13,0,0
Mauritius,MU,MUS,3/28/2020,102,2,0,1262879,24,29,85,8,0,0
Mauritius,MU,MUS,3/29/2020,107,3,0,1262879,25,29,85,5,1,0
Mauritius,MU,MUS,3/30/2020,128,3,0,1262879,25,29,84,21,0,0
Mauritius,MU,MUS,3/31/2020,143,5,0,1262879,25,29,84,15,2,0
Mauritius,MU,MUS,4/1/2020,161,6,0,1262879,25,29,81,18,1,0
Mauritius,MU,MUS,4/2/2020,169,7,0,1262879,null,null,null,8,1,0
Mauritius,MU,MUS,4/3/2020,186,7,0,1262879,null,null,null,17,0,0
Mauritius,MU,MUS,4/4/2020,196,7,7,1262879,null,null,null,10,0,7
Mauritius,MU,MUS,4/5/2020,227,7,7,1262879,null,null,null,31,0,0
Mauritius,MU,MUS,4/6/2020,244,7,7,1262879,null,null,null,17,0,0
Mexico,MX,MEX,1/22/2020,0,0,0,122273473,10,27,51,0,0,0
Mexico,MX,MEX,1/23/2020,0,0,0,122273473,11,22,56,0,0,0
Mexico,MX,MEX,1/24/2020,0,0,0,122273473,10,20,55,0,0,0
Mexico,MX,MEX,1/25/2020,0,0,0,122273473,10,22,59,0,0,0
Mexico,MX,MEX,1/26/2020,0,0,0,122273473,12,22,49,0,0,0
Mexico,MX,MEX,1/27/2020,0,0,0,122273473,12,22,43,0,0,0
Mexico,MX,MEX,1/28/2020,0,0,0,122273473,14,24,26,0,0,0
Mexico,MX,MEX,1/29/2020,0,0,0,122273473,12,22,33,0,0,0
Mexico,MX,MEX,1/30/2020,0,0,0,122273473,13,21,33,0,0,0
Mexico,MX,MEX,1/31/2020,0,0,0,122273473,12,22,35,0,0,0
Mexico,MX,MEX,2/1/2020,0,0,0,122273473,12,19,59,0,0,0
Mexico,MX,MEX,2/2/2020,0,0,0,122273473,11,24,57,0,0,0
Mexico,MX,MEX,2/3/2020,0,0,0,122273473,13,21,45,0,0,0
Mexico,MX,MEX,2/4/2020,0,0,0,122273473,13,21,54,0,0,0
Mexico,MX,MEX,2/5/2020,0,0,0,122273473,13,20,57,0,0,0
Mexico,MX,MEX,2/6/2020,0,0,0,122273473,12,23,45,0,0,0
Mexico,MX,MEX,2/7/2020,0,0,0,122273473,14,26,28,0,0,0
Mexico,MX,MEX,2/8/2020,0,0,0,122273473,15,30,34,0,0,0
Mexico,MX,MEX,2/9/2020,0,0,0,122273473,15,31,38,0,0,0
Mexico,MX,MEX,2/10/2020,0,0,0,122273473,16,31,37,0,0,0
Mexico,MX,MEX,2/11/2020,0,0,0,122273473,17,30,39,0,0,0
Mexico,MX,MEX,2/12/2020,0,0,0,122273473,16,26,39,0,0,0
Mexico,MX,MEX,2/13/2020,0,0,0,122273473,15,26,36,0,0,0
Mexico,MX,MEX,2/14/2020,0,0,0,122273473,12,25,57,0,0,0
Mexico,MX,MEX,2/15/2020,0,0,0,122273473,12,26,51,0,0,0
Mexico,MX,MEX,2/16/2020,0,0,0,122273473,15,29,37,0,0,0
Mexico,MX,MEX,2/17/2020,0,0,0,122273473,16,32,32,0,0,0
Mexico,MX,MEX,2/18/2020,0,0,0,122273473,18,32,27,0,0,0
Mexico,MX,MEX,2/19/2020,0,0,0,122273473,19,32,26,0,0,0
Mexico,MX,MEX,2/20/2020,0,0,0,122273473,14,27,47,0,0,0
Mexico,MX,MEX,2/21/2020,0,0,0,122273473,12,24,53,0,0,0
Mexico,MX,MEX,2/22/2020,0,0,0,122273473,12,29,50,0,0,0
Mexico,MX,MEX,2/23/2020,0,0,0,122273473,16,32,41,0,0,0
Mexico,MX,MEX,2/24/2020,0,0,0,122273473,16,30,35,0,0,0
Mexico,MX,MEX,2/25/2020,0,0,0,122273473,16,27,34,0,0,0
Mexico,MX,MEX,2/26/2020,0,0,0,122273473,14,24,44,0,0,0
Mexico,MX,MEX,2/27/2020,0,0,0,122273473,10,27,50,0,0,0
Mexico,MX,MEX,2/28/2020,1,0,0,122273473,13,27,40,1,0,0
Mexico,MX,MEX,2/29/2020,4,0,0,122273473,11,29,40,3,0,0
Mexico,MX,MEX,3/1/2020,5,0,0,122273473,16,32,33,1,0,0
Mexico,MX,MEX,3/2/2020,5,0,0,122273473,18,29,35,0,0,0
Mexico,MX,MEX,3/3/2020,5,0,1,122273473,19,26,35,0,0,1
Mexico,MX,MEX,3/4/2020,5,0,1,122273473,16,29,32,0,0,0
Mexico,MX,MEX,3/5/2020,5,0,1,122273473,17,27,34,0,0,0
Mexico,MX,MEX,3/6/2020,6,0,1,122273473,12,23,56,1,0,0
Mexico,MX,MEX,3/7/2020,6,0,1,122273473,11,28,48,0,0,0
Mexico,MX,MEX,3/8/2020,7,0,1,122273473,11,26,47,1,0,0
Mexico,MX,MEX,3/9/2020,7,0,1,122273473,14,28,41,0,0,0
Mexico,MX,MEX,3/10/2020,7,0,4,122273473,14,30,47,0,0,3
Mexico,MX,MEX,3/11/2020,8,0,4,122273473,12,27,47,1,0,0
Mexico,MX,MEX,3/12/2020,12,0,4,122273473,16,31,36,4,0,0
Mexico,MX,MEX,3/13/2020,26,0,4,122273473,20,30,30,14,0,0
Mexico,MX,MEX,3/14/2020,41,0,4,122273473,16,29,43,15,0,0
Mexico,MX,MEX,3/15/2020,53,0,4,122273473,16,33,45,12,0,0
Mexico,MX,MEX,3/16/2020,82,0,4,122273473,15,31,53,29,0,0
Mexico,MX,MEX,3/17/2020,93,0,4,122273473,15,28,46,11,0,0
Mexico,MX,MEX,3/18/2020,118,0,4,122273473,16,29,42,25,0,0
Mexico,MX,MEX,3/19/2020,164,1,4,122273473,18,32,40,46,1,0
Mexico,MX,MEX,3/20/2020,203,2,4,122273473,19,33,37,39,1,0
Mexico,MX,MEX,3/21/2020,251,2,4,122273473,14,31,45,48,0,0
Mexico,MX,MEX,3/22/2020,316,3,4,122273473,14,30,47,65,1,0
Mexico,MX,MEX,3/23/2020,367,4,4,122273473,18,32,29,51,1,0
Mexico,MX,MEX,3/24/2020,405,5,4,122273473,21,33,25,38,1,0
Mexico,MX,MEX,3/25/2020,475,6,4,122273473,21,36,21,70,1,0
Mexico,MX,MEX,3/26/2020,585,8,4,122273473,21,35,22,110,2,0
Mexico,MX,MEX,3/27/2020,717,12,4,122273473,21,33,18,132,4,0
Mexico,MX,MEX,3/28/2020,848,16,4,122273473,21,35,25,131,4,0
Mexico,MX,MEX,3/29/2020,993,20,4,122273473,17,33,33,145,4,0
Mexico,MX,MEX,3/30/2020,1094,28,35,122273473,16,32,43,101,8,31
Mexico,MX,MEX,3/31/2020,1215,29,35,122273473,21,31,31,121,1,0
Mexico,MX,MEX,4/1/2020,1378,37,35,122273473,14,31,45,163,8,0
Mexico,MX,MEX,4/2/2020,1510,50,35,122273473,null,null,null,132,13,0
Mexico,MX,MEX,4/3/2020,1688,60,633,122273473,null,null,null,178,10,598
Mexico,MX,MEX,4/4/2020,1890,79,633,122273473,null,null,null,202,19,0
Mexico,MX,MEX,4/5/2020,2143,94,633,122273473,null,null,null,253,15,0
Mexico,MX,MEX,4/6/2020,2439,125,633,122273473,null,null,null,296,31,0
Moldova,MD,MDA,1/22/2020,0,0,0,3553100,1,8,55,0,0,0
Moldova,MD,MDA,1/23/2020,0,0,0,3553100,-1,4,70,0,0,0
Moldova,MD,MDA,1/24/2020,0,0,0,3553100,-2,6,65,0,0,0
Moldova,MD,MDA,1/25/2020,0,0,0,3553100,-1,7,53,0,0,0
Moldova,MD,MDA,1/26/2020,0,0,0,3553100,0,8,64,0,0,0
Moldova,MD,MDA,1/27/2020,0,0,0,3553100,1,9,71,0,0,0
Moldova,MD,MDA,1/28/2020,0,0,0,3553100,2,9,80,0,0,0
Moldova,MD,MDA,1/29/2020,0,0,0,3553100,1,7,79,0,0,0
Moldova,MD,MDA,1/30/2020,0,0,0,3553100,1,7,62,0,0,0
Moldova,MD,MDA,1/31/2020,0,0,0,3553100,-1,7,66,0,0,0
Moldova,MD,MDA,2/1/2020,0,0,0,3553100,-1,9,82,0,0,0
Moldova,MD,MDA,2/2/2020,0,0,0,3553100,6,15,74,0,0,0
Moldova,MD,MDA,2/3/2020,0,0,0,3553100,4,10,66,0,0,0
Moldova,MD,MDA,2/4/2020,0,0,0,3553100,3,10,79,0,0,0
Moldova,MD,MDA,2/5/2020,0,0,0,3553100,0,7,92,0,0,0
Moldova,MD,MDA,2/6/2020,0,0,0,3553100,-1,3,53,0,0,0
Moldova,MD,MDA,2/7/2020,0,0,0,3553100,-4,0,62,0,0,0
Moldova,MD,MDA,2/8/2020,0,0,0,3553100,-8,-1,62,0,0,0
Moldova,MD,MDA,2/9/2020,0,0,0,3553100,-4,4,53,0,0,0
Moldova,MD,MDA,2/10/2020,0,0,0,3553100,-2,6,68,0,0,0
Moldova,MD,MDA,2/11/2020,0,0,0,3553100,3,11,69,0,0,0
Moldova,MD,MDA,2/12/2020,0,0,0,3553100,2,7,59,0,0,0
Moldova,MD,MDA,2/13/2020,0,0,0,3553100,1,7,56,0,0,0
Moldova,MD,MDA,2/14/2020,0,0,0,3553100,1,10,59,0,0,0
Moldova,MD,MDA,2/15/2020,0,0,0,3553100,1,5,84,0,0,0
Moldova,MD,MDA,2/16/2020,0,0,0,3553100,0,8,75,0,0,0
Moldova,MD,MDA,2/17/2020,0,0,0,3553100,2,12,63,0,0,0
Moldova,MD,MDA,2/18/2020,0,0,0,3553100,4,12,70,0,0,0
Moldova,MD,MDA,2/19/2020,0,0,0,3553100,4,11,68,0,0,0
Moldova,MD,MDA,2/20/2020,0,0,0,3553100,4,10,63,0,0,0
Moldova,MD,MDA,2/21/2020,0,0,0,3553100,2,8,74,0,0,0
Moldova,MD,MDA,2/22/2020,0,0,0,3553100,2,8,69,0,0,0
Moldova,MD,MDA,2/23/2020,0,0,0,3553100,2,11,64,0,0,0
Moldova,MD,MDA,2/24/2020,0,0,0,3553100,4,10,62,0,0,0
Moldova,MD,MDA,2/25/2020,0,0,0,3553100,2,12,57,0,0,0
Moldova,MD,MDA,2/26/2020,0,0,0,3553100,6,16,56,0,0,0
Moldova,MD,MDA,2/27/2020,0,0,0,3553100,-1,11,77,0,0,0
Moldova,MD,MDA,2/28/2020,0,0,0,3553100,2,8,60,0,0,0
Moldova,MD,MDA,2/29/2020,0,0,0,3553100,3,9,64,0,0,0
Moldova,MD,MDA,3/1/2020,0,0,0,3553100,4,11,61,0,0,0
Moldova,MD,MDA,3/2/2020,0,0,0,3553100,4,12,71,0,0,0
Moldova,MD,MDA,3/3/2020,0,0,0,3553100,7,19,61,0,0,0
Moldova,MD,MDA,3/4/2020,0,0,0,3553100,10,18,64,0,0,0
Moldova,MD,MDA,3/5/2020,0,0,0,3553100,10,17,66,0,0,0
Moldova,MD,MDA,3/6/2020,0,0,0,3553100,8,16,70,0,0,0
Moldova,MD,MDA,3/7/2020,0,0,0,3553100,9,17,60,0,0,0
Moldova,MD,MDA,3/8/2020,1,0,0,3553100,7,13,77,1,0,0
Moldova,MD,MDA,3/9/2020,1,0,0,3553100,9,17,77,0,0,0
Moldova,MD,MDA,3/10/2020,3,0,0,3553100,9,15,73,2,0,0
Moldova,MD,MDA,3/11/2020,3,0,0,3553100,8,15,60,0,0,0
Moldova,MD,MDA,3/12/2020,3,0,0,3553100,9,18,60,0,0,0
Moldova,MD,MDA,3/13/2020,6,0,0,3553100,11,22,60,3,0,0
Moldova,MD,MDA,3/14/2020,12,0,0,3553100,5,13,53,6,0,0
Moldova,MD,MDA,3/15/2020,23,0,0,3553100,1,4,44,11,0,0
Moldova,MD,MDA,3/16/2020,23,0,0,3553100,-1,9,36,0,0,0
Moldova,MD,MDA,3/17/2020,30,0,1,3553100,2,11,47,7,0,1
Moldova,MD,MDA,3/18/2020,30,1,1,3553100,4,12,55,0,1,0
Moldova,MD,MDA,3/19/2020,49,1,1,3553100,7,15,50,19,0,0
Moldova,MD,MDA,3/20/2020,66,1,1,3553100,10,17,63,17,0,0
Moldova,MD,MDA,3/21/2020,80,1,1,3553100,8,18,64,14,0,0
Moldova,MD,MDA,3/22/2020,94,1,1,3553100,3,8,77,14,0,0
Moldova,MD,MDA,3/23/2020,109,1,1,3553100,1,6,54,15,0,0
Moldova,MD,MDA,3/24/2020,125,1,2,3553100,-2,5,41,16,0,1
Moldova,MD,MDA,3/25/2020,149,1,2,3553100,0,8,45,24,0,0
Moldova,MD,MDA,3/26/2020,177,1,2,3553100,1,13,56,28,0,0
Moldova,MD,MDA,3/27/2020,199,2,2,3553100,4,16,55,22,1,0
Moldova,MD,MDA,3/28/2020,231,2,2,3553100,7,16,52,32,0,0
Moldova,MD,MDA,3/29/2020,263,2,2,3553100,8,17,52,32,0,0
Moldova,MD,MDA,3/30/2020,298,2,15,3553100,5,15,60,35,0,13
Moldova,MD,MDA,3/31/2020,353,4,18,3553100,1,6,43,55,2,3
Moldova,MD,MDA,4/1/2020,423,5,23,3553100,0,9,33,70,1,5
Moldova,MD,MDA,4/2/2020,505,6,23,3553100,null,null,null,82,1,0
Moldova,MD,MDA,4/3/2020,591,8,26,3553100,null,null,null,86,2,3
Moldova,MD,MDA,4/4/2020,752,12,29,3553100,null,null,null,161,4,3
Moldova,MD,MDA,4/5/2020,864,15,30,3553100,null,null,null,112,3,1
Moldova,MD,MDA,4/6/2020,965,19,37,3553100,null,null,null,101,4,7
Monaco,MC,MCO,1/22/2020,0,0,0,38400,12,14,52,0,0,0
